name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol,caffeine_milli,vitamin_a,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b5,vitamin_b6,vitamin_b7_micro,vitamin_b9,vitamin_b12,vitamin_c,vitamin_d,vitamin_e,vitamin_k_micro,manganese_milli,magnesium,potassium,calcium,copper_milli,zinc,sodium,iron,phosphorus,selenium,iodine,package_weight,serving_weight
"Beer, five grain",,,0.6,2.0,0.0,40,0.0,0.0,0.0,,,2.0,0.0,0.2,0.0,,,0.0,4e-05,0.0007700000000000001,,8.999999999999999e-05,,5e-06,1.0000000000000001e-07,0.0,0.0,0.0,,,0.011,0.043,0.0036,,0.0,0.0014,0.0,0.016,0.0,0.0,,
"Beer, lager",,,0.5,3.1,0.0,42,0.0,0.0,0.0,,,2.2,0.0,0.0,0.0,,,0.0,2.9999999999999997e-05,0.0007700000000000001,,5.9999999999999995e-05,,6.3e-06,2e-08,0.0,0.0,0.0,,,0.0096,0.055,0.0035,,0.0,0.0019,0.0,0.019,0.0,1.5e-06,,
"Beer, non-alcoholic",,,0.4,4.9,0.0,23,0.0,0.0,0.0,,,2.6,0.0,0.0,0.0,,,1e-05,1e-05,0.00065,,4e-05,,5e-06,2e-08,0.0,0.0,0.0,,,0.0062,0.034,0.0048,,0.0,0.0015,0.0,0.011,0.0,1e-06,,
Beer shandy (average),,,0.2,7.4,0.0,39,0.0,0.0,0.0,,,7.1,0.0,0.0,0.0,,,0.0,2e-05,0.00027,,2e-05,,2.1000000000000002e-06,1e-08,0.0,0.0,0.0,,,0.011,0.024,0.0045,,0.0,0.0026,0.0001,0.007,0.0,1.7e-06,,
"Beetroot, raw",,,1.7,8.4,0.3,48,0.0,0.0,0.1,,,8.4,0.1,2.3,0.0,,,2e-05,4e-05,0.0002,,4e-05,,9.1e-05,0.0,0.0048,0.0,8e-05,,,0.02,0.41,0.018,,0.0003,0.047,0.0003,0.022,2.0000000000000002e-07,5e-07,,
"Beetroot, steamed (without addition of salt)",,,2.0,10.0,0.4,56,0.1,0.0,0.2,,,10.0,0.1,2.7,0.0,,,2e-05,5e-05,0.0002,,4e-05,,6.829999999999999e-05,0.0,0.0048,0.0,0.0001,,,0.021,0.44,0.021,,0.0004,0.047,0.0003,0.026,2.0000000000000002e-07,6e-07,,
"Bell pepper, green, raw",,,0.9,3.0,0.3,22,0.1,0.0,0.2,,,2.6,0.0,1.8,0.0,,,2.9999999999999997e-05,2.9999999999999997e-05,0.0006,,0.00025,,2.78e-05,0.0,0.122,0.0,0.00063,,,0.011,0.19,0.0086,,0.0001,0.006,0.0004,0.027,1.0000000000000001e-07,4.0000000000000003e-07,,
"Bell pepper, green, stewed (without addition of fat and salt)",,,1.1,3.7,0.4,27,0.1,0.0,0.2,,,3.2,0.0,2.2,0.0,,,2.9999999999999997e-05,2.9999999999999997e-05,0.00063,,0.00026000000000000003,,2.2e-05,0.0,0.1172,0.0,0.00082,,,0.012,0.19,0.011,,0.0001,0.006900000000000001,0.0004,0.034,1.0000000000000001e-07,5e-07,,
"Bell pepper, red, raw",,,0.9,5.9,0.1,32,0.0,0.0,0.1,,,5.2,0.0,1.7,0.0,,,2.9999999999999997e-05,8e-05,0.00098,,0.00029,,4.14e-05,0.0,0.149,0.0,0.00226,,,0.012,0.24,0.0066,,0.0001,0.0004,0.0003,0.025,1.0000000000000001e-07,1.0000000000000001e-07,,
"Bell pepper, red, stewed (without addition of fat and salt)",,,1.1,7.2,0.1,39,0.0,0.0,0.1,,,6.4,0.0,2.1,0.0,,,2.9999999999999997e-05,8e-05,0.0010400000000000001,,0.00031,,3.27e-05,0.0,0.1431,0.0,0.00297,,,0.013,0.25,0.0085,,0.0001,0.0004,0.0004,0.031,2.0000000000000002e-07,2.0000000000000002e-07,,
Berliner pastry,,,8.4,45.8,12.8,336,6.8,4.0,0.9,,,17.1,0.6,2.2,0.104,,,5e-05,0.0001,0.00047999999999999996,,0.0001,,1.4e-05,0.0,0.0002,1e-06,0.00078,,,0.016,0.11,0.038,,0.0009,0.25,0.0013,0.1,0.0,4.1e-06,,
Bernese alp cheese,,,27.1,0.0,38.3,453,23.0,9.0,1.8,,,0.0,1.6,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.92,,0.0,0.66,0.0,0.0,0.0,0.0,,
Bernese cheese for slicing,,,30.0,0.0,41.2,491,24.7,9.7,1.9,,,0.0,1.7,0.0,0.0,,,0.0,0.0005600000000000001,0.0,,0.0,,0.0,8.3e-07,0.0,8.000000000000001e-07,0.0,,,0.0,0.0,0.0,,0.0,0.69,0.0,0.0,0.0,0.0,,
Bernese tongue sausage,,,17.3,0.0,29.4,333,10.8,13.7,3.0,,,0.0,1.5,0.0,0.063,,,0.00053,0.0002,0.00495,,0.00031,,2.3e-06,2.61e-06,0.0,0.0,0.0005200000000000001,,,0.02,0.22,0.0034,,0.0024,0.61,0.0013,0.1,0.0,7e-07,,
"Berries (average), cooked (without addition of sugar)",,,0.9,5.9,0.5,38,0.1,0.1,0.3,,,5.5,0.0,3.1,0.0,,,1e-05,2.9999999999999997e-05,0.0003,,2.9999999999999997e-05,,1.53e-05,0.0,0.019899999999999998,0.0,0.0007,,,0.011,0.095,0.02,,0.0001,0.0009,0.0003,0.021,4.0000000000000003e-07,1.5e-06,,
"Berries (average), raw",,,0.9,7.0,0.5,43,0.1,0.1,0.3,,,6.6,0.0,3.7,0.0,,,2e-05,2.9999999999999997e-05,0.00035,,4e-05,,2.9100000000000003e-05,0.0,0.047299999999999995,0.0,0.00067,,,0.013,0.15,0.02,,0.0001,0.0014,0.0003,0.025,4.0000000000000003e-07,1.4e-06,,
Biber (Filled ginger bread type),,,7.8,65.4,5.6,355,0.7,3.1,1.4,,,36.9,0.1,3.2,0.022,,,8e-05,0.00011999999999999999,0.00039,,0.00011,,1.26e-05,6e-08,0.0005,1.0000000000000001e-07,0.00244,,,0.032,0.15,0.056,,0.0008,0.057,0.0014,0.14,3.4e-06,2.5e-06,,
"Bierwurst (coarse heat-treated, cured & smoked sausage, beef and pork)",,,15.6,0.0,25.4,291,9.4,11.8,2.6,,,0.0,1.4,0.0,0.063,,,0.00023,0.00016,0.00265,,0.00013000000000000002,,1.6000000000000001e-06,1.52e-06,0.0,0.0,0.00043,,,0.013,0.12,0.0029,,0.0021000000000000003,0.57,0.0012,0.079,0.0,7e-07,,
"Birchermüesli, prepared (no sugar added)",,,2.6,11.1,3.1,86,1.1,1.1,0.6,,,8.2,0.0,1.5,0.005,,,4e-05,8.999999999999999e-05,0.00019,,5e-05,,8e-06,9e-08,0.0047,0.0,0.00041,,,0.019,0.16,0.058,,0.0004,0.019,0.0003,0.078,0.0,5.7999999999999995e-06,,
"Birnenweggen, pastry with pear",,,4.9,57.2,10.4,363,5.9,2.5,0.9,,,33.5,0.8,6.9,0.025,,,8e-05,5.9999999999999995e-05,0.0005,,8.999999999999999e-05,,1.58e-05,0.0,0.0007,2.0000000000000002e-07,0.00043,,,0.032,0.32,0.064,,0.0006,0.3,0.0016,0.075,0.0,2.2e-06,,
"Blackberry, fresh",,,1.1,6.5,0.7,47,0.1,0.2,0.4,,,6.1,0.0,5.2,0.0,,,1e-05,2.9999999999999997e-05,0.00047,,2e-05,,1.6100000000000002e-05,0.0,0.0107,0.0,0.00076,,,0.02,0.2,0.031,,0.0002,0.001,0.0004,0.025,0.0,4.0000000000000003e-07,,
"Blackberry pie, home-made, baked (with cake dough)",,,3.5,16.8,7.7,159,3.3,2.8,1.1,,,6.4,0.2,4.3,0.02,,,4e-05,5.9999999999999995e-05,0.00037,,4e-05,,1.0300000000000001e-05,8e-08,0.0063,2.0000000000000002e-07,0.00123,,,0.021,0.18,0.038,,0.0004,0.098,0.0006,0.055,1.7e-06,3.5e-06,,
"Blackberry pie, home-made, baked (with puff pastry)",,,3.3,16.0,7.8,156,3.3,3.0,1.1,,,6.4,0.3,4.2,0.02,,,2.9999999999999997e-05,5.9999999999999995e-05,0.00037,,2.9999999999999997e-05,,1.04e-05,8e-08,0.0063,2.0000000000000002e-07,0.00127,,,0.018,0.18,0.037,,0.0003,0.12,0.0005,0.046,1.6000000000000001e-06,3.5e-06,,
"Blackberry pie, home-made (with sweet short pastry base)",,,3.2,22.3,11.7,215,5.7,3.9,1.2,,,10.2,0.1,3.6,0.019,,,4e-05,5e-05,0.00033,,4e-05,,1.1599999999999999e-05,5.0000000000000004e-08,0.0062,1.0000000000000001e-07,0.00124,,,0.018,0.16,0.03,,0.0003,0.041,0.0005,0.047,0.0,1.8999999999999998e-06,,
Black forest cake,,,3.9,21.4,16.1,248,9.3,5.0,0.8,,,12.0,0.1,0.9,0.088,,,2.9999999999999997e-05,0.0001,0.00019,,4e-05,,6e-06,0.0,0.0008,1e-06,0.0007199999999999999,,,0.013,0.11,0.047,,0.0005,0.051,0.0007,0.077,0.0,5.3e-06,,
Black pudding,,,10.2,2.5,10.9,149,4.6,4.6,1.0,,,2.4,2.0,0.1,0.032,,,5e-05,0.00011999999999999999,0.00038,,0.00019,,5.0999999999999995e-06,1.0900000000000002e-06,0.0005,0.0,0.00011999999999999999,,,0.013,0.14,0.061,,0.0016,0.79,0.03,0.064,0.0,6.9e-06,,
"Black salsify, raw",,,1.4,2.1,0.3,54,0.0,0.1,0.2,,,2.1,0.0,18.5,0.0,,,0.00014000000000000001,4e-05,0.0003,,0.0001,,2.9199999999999998e-05,0.0,0.004900000000000001,0.0,0.0008,,,0.024,0.24,0.033,,0.0004,0.003,0.0011,0.082,2.0000000000000002e-07,2.0000000000000002e-07,,
"Black salsify, steamed (without addition of salt)",,,1.5,2.2,0.3,56,0.0,0.1,0.2,,,2.2,0.0,19.3,0.0,,,0.00011999999999999999,4e-05,0.00027,,8.999999999999999e-05,,1.95e-05,0.0,0.0044,0.0,0.0008900000000000001,,,0.023,0.23,0.035,,0.0004,0.0027,0.001,0.086,2.0000000000000002e-07,2.0000000000000002e-07,,
"Blanc battu, plain, low fat",,,7.8,3.9,0.0,47,0.0,0.0,0.0,,,3.9,0.1,0.0,0.001,,,4e-05,0.00032,0.0002,,5.9999999999999995e-05,,2.4e-05,3.6e-07,0.0,1.0000000000000001e-07,0.0,,,0.012,0.14,0.13,,0.0005,0.044,0.0002,0.12,0.0,1e-05,,
"Blanc battu with fruits, with sweetener",,,8.0,8.3,0.2,67,0.1,0.0,0.0,,,5.2,0.1,0.3,0.0,,,2.9999999999999997e-05,0.00034,0.00028000000000000003,,4e-05,,1.51e-05,3.9e-07,0.0015,0.0,5.9999999999999995e-05,,,0.013,0.18,0.13,,0.0005,0.048,0.0001,0.14,0.0,1.9e-05,,
"Blueberry, freeze-dried",,,6.1,56.4,4.4,338,0.3,0.6,1.7,,,46.4,0.0,24.4,0.0,,,0.00041999999999999996,0.00041999999999999996,0.0037,,0.00046,,2.5e-05,0.0,0.015,0.0,0.0076,,,0.049,0.54,0.12,,0.0011,0.0017,0.0018,0.14,1.4e-06,5.6e-06,,
"Blueberry, raw",,,0.9,10.6,0.2,51,0.0,0.0,0.1,,,10.0,0.0,1.5,0.0,,,2.9999999999999997e-05,2.9999999999999997e-05,0.00022,,5e-05,,9e-06,0.0,0.0075,0.0,0.00134,,,0.005,0.066,0.01,,0.0001,0.002,0.0006,0.016,5e-07,2e-06,,
Blue cheese (average),,,19.1,0.1,32.6,370,21.8,6.6,1.1,,,0.1,3.4,0.0,0.084,,,2.9999999999999997e-05,0.0006,0.00053,,8e-05,,4.0600000000000004e-05,7.4e-07,0.0,6e-07,0.00033,,,0.026,0.13,0.64,,0.0022,1.37,0.0002,0.37,0.0,4.6e-05,,
"Boiling meat salad, prepared",,,15.0,1.5,14.9,201,3.5,7.9,2.8,,,1.2,0.8,0.5,0.045,,,2.9999999999999997e-05,8.999999999999999e-05,0.0025800000000000003,,0.00020999999999999998,,1.15e-05,6.7e-07,0.0073,3e-07,0.00276,,,0.013,0.2,0.011,,0.0033,0.31,0.0014,0.1,0.0,2.8999999999999998e-06,,
"Bouillon, meat, prepared",,,0.3,0.2,0.3,5,0.2,0.1,0.0,,,0.0,1.1,0.0,0.0,,,0.0,1e-05,0.00083,,1e-05,,2.3e-05,1e-06,0.0,0.0,0.0,,,0.01,0.054,0.001,,0.0,0.42,0.0002,0.013,0.0,3e-06,,
"Bouillon, poultry, prepared",,,0.3,0.3,0.3,5,0.1,0.1,0.1,,,0.1,1.0,0.0,0.005,,,0.0,1e-05,0.0012,,1e-05,,2.3e-05,4.0000000000000003e-07,0.0,0.0,0.0,,,0.011,0.01,0.006,,0.0,0.4,0.0,0.005,0.0,2.8e-06,,
"Bouillon, vegetable, prepared",,,0.3,0.4,0.4,6,0.1,0.2,0.1,,,0.1,0.9,0.0,0.0,,,0.00011,1e-05,0.0001,,0.0,,1e-06,0.0,0.0,0.0,0.0,,,0.004,0.008,0.001,,0.0,0.36,0.0001,0.003,0.0,3.6000000000000003e-06,,
"Braided bread, wholemeal, made with butter",,,9.5,40.4,6.4,272,3.2,1.4,1.2,,,0.9,1.2,7.4,0.02,,,0.00025,0.00015,0.00067,,0.00029,,3.39e-05,3e-08,0.0,1.0000000000000001e-07,0.00066,,,0.086,0.27,0.022,,0.0023,0.46,0.0033,0.24,3.7e-06,2.6e-06,,
Braided white bread made with butter,,,9.0,45.7,11.4,325,6.5,2.6,0.9,,,2.9,1.5,2.1,0.041,,,0.00011,0.00013000000000000002,0.0005,,5.9999999999999995e-05,,2.34e-05,1.0000000000000001e-07,0.0002,3e-07,0.0005600000000000001,,,0.014,0.18,0.049,,0.0006,0.59,0.0005,0.09,2.6e-06,5.3e-06,,
Brazil nut,,,17.0,4.2,66.5,698,16.1,23.9,24.4,,,2.3,0.0,7.5,0.0,,,0.00062,4e-05,0.0003,,0.0001,,2.2e-05,0.0,0.0007,0.0,0.0056500000000000005,,,0.35,0.64,0.16,,0.0043,0.0007,0.0024,0.65,0.00023,5e-06,,
Bread (average),,,9.2,44.6,4.6,264,2.3,1.0,0.7,,,1.3,1.6,3.7,0.014,,,0.00017,0.0001,0.00074,,0.00011999999999999999,,2.18e-05,4e-08,0.0001,1.0000000000000001e-07,0.00041,,,0.036,0.17,0.029,,0.0012,0.62,0.0015,0.13,2.8999999999999998e-06,2.7e-06,,
Breadcrumbs,,,12.7,73.5,2.1,373,0.5,0.3,0.7,,,4.4,1.0,4.5,0.0,,,0.0002,5e-05,0.0008,,0.00011,,3.9e-05,0.0,0.0,0.0,0.0004,,,0.023,0.13,0.05,,0.0009,0.4,0.0012,0.1,0.0,2.8e-06,,
"Bread for toasting, dark or multigrain",,,9.1,45.6,4.7,272,0.5,1.9,2.0,,,4.0,1.3,5.2,0.0,,,0.00019,0.0001,0.0007199999999999999,,0.00023,,2.65e-05,0.0,0.0,0.0,0.0014299999999999998,,,0.059,0.2,0.017,,0.0017,0.5,0.0024,0.18,3.7e-06,1.4e-06,,
"Bread for toasting, white, made with butter",,,8.9,45.7,10.4,316,5.9,2.4,0.9,,,2.7,1.4,2.2,0.038,,,0.00011,0.00011999999999999999,0.00047999999999999996,,5.9999999999999995e-05,,2.2e-05,1.0000000000000001e-07,0.0002,2.0000000000000002e-07,0.00054,,,0.014,0.18,0.046,,0.0006,0.54,0.0005,0.088,2.6e-06,5.0999999999999995e-06,,
"Bread for toasting, white, made with vegetable oil",,,8.7,49.2,3.3,267,0.3,1.6,1.1,,,4.4,1.3,2.9,0.0,,,0.00016,5.9999999999999995e-05,0.00062,,0.00016,,2.5e-05,0.0,0.0,0.0,0.00085,,,0.03,0.14,0.013,,0.001,0.52,0.0014,0.11,2.8e-06,9.000000000000001e-07,,
"Bread for toasting, wholemeal",,,9.3,43.7,4.9,271,0.5,1.9,2.3,,,4.2,1.3,7.4,0.0,,,0.00025,0.00014000000000000001,0.00063,,0.00029,,3.16e-05,0.0,0.0,0.0,0.00159,,,0.087,0.27,0.021,,0.0023,0.51,0.0034,0.24,3.2999999999999997e-06,1.8000000000000001e-06,,
Bread roll from St. Gallen (semi white),,,9.1,44.6,1.0,231,0.1,0.1,0.5,,,0.3,2.1,3.5,0.0,,,0.00015,7.000000000000001e-05,0.00078,,0.00017999999999999998,,2.07e-05,0.0,0.0,0.0,0.00027,,,0.037,0.14,0.016,,0.0012,0.84,0.0017,0.13,2.7e-06,1.2e-06,,
Bread roll (semi white),,,8.6,41.4,1.0,215,0.2,0.1,0.4,,,0.4,1.9,3.1,0.0,,,0.00015,7.000000000000001e-05,0.0007700000000000001,,0.00011999999999999999,,2.59e-05,0.0,0.0,0.0,0.00026000000000000003,,,0.031,0.13,0.016,,0.001,0.76,0.0013,0.12,2.7e-06,1.1e-06,,
"Bread roll, white",,,8.7,51.8,0.8,255,0.2,0.1,0.4,,,0.7,1.7,2.5,0.0,,,0.00011,4e-05,0.00043,,5.9999999999999995e-05,,1.54e-05,1e-08,0.0,0.0,0.00038,,,0.014,0.14,0.0078,,0.0005,0.69,0.0006,0.06,1.8999999999999998e-06,9.000000000000001e-07,,
Bread roll with chocolate,,,8.6,49.7,14.3,366,8.5,4.1,0.9,,,16.3,1.3,2.2,0.02,,,0.00011999999999999999,0.00020999999999999998,0.00051,,0.0001,,2.16e-05,5.0000000000000004e-08,0.0009,1.0000000000000001e-07,0.00043,,,0.034,0.31,0.1,,0.0011,0.53,0.0013,0.16,0.0,1.1e-06,,
Bread with walnuts,,,9.2,30.2,17.9,331,3.9,3.8,8.9,,,1.6,1.2,6.4,0.023,,,0.00023,0.0001,0.00075,,0.00017999999999999998,,4.34e-05,5.0000000000000004e-08,0.0001,2.0000000000000002e-07,0.0008,,,0.067,0.24,0.031,,0.0019,0.49,0.0021000000000000003,0.21,3e-06,3.7e-06,,
Bresaola (cured beef),,,32.4,0.4,2.6,155,0.8,1.1,0.4,,,0.0,6.8,0.0,0.065,,,0.00011999999999999999,0.0006,0.0024,,0.00053,,1.9e-05,0.0,0.0,5e-07,0.00011999999999999999,,,0.0,0.32,0.035,,0.0040999999999999995,2.73,0.0024,0.14,7e-06,0.0,,
"Brie, at least 45% fidm",,,21.4,0.0,23.5,298,14.1,5.5,1.1,,,0.0,1.3,0.0,0.071,,,2e-05,0.00025,0.0012,,0.00014000000000000001,,6.5e-05,1.8000000000000001e-06,0.0,5e-07,0.00061,,,0.019,0.084,0.42,,0.0025,0.51,0.0001,0.3,0.0,8.3e-06,,
"Brie, at least 50% fidm",,,17.7,0.0,30.0,342,18.0,7.0,1.4,,,0.0,1.4,0.0,0.09,,,2e-05,0.00034,0.0011,,0.00013000000000000002,,6.110000000000001e-05,1.31e-06,0.0,7e-07,0.00078,,,0.02,0.12,0.5,,0.0023,0.56,0.0002,0.34,0.0,2e-05,,
"Broccoli, raw",,,3.6,3.2,0.6,39,0.2,0.1,0.3,,,1.9,0.0,3.2,0.0,,,0.0001,0.00011999999999999999,0.0008,,0.00020999999999999998,,6.0299999999999995e-05,0.0,0.1029,0.0,0.00145,,,0.021,0.39,0.046,,0.0005,0.012,0.0009,0.08,8.000000000000001e-07,7.599999999999999e-06,,
"Broccoli, steamed (without addition of salt)",,,3.3,2.9,0.5,35,0.1,0.1,0.2,,,1.7,0.0,2.8,0.0,,,8e-05,0.0001,0.00062,,0.00017,,3.48e-05,0.0,0.0742,0.0,0.00139,,,0.019,0.32,0.042,,0.0004,0.009800000000000001,0.0007,0.073,7e-07,6.9e-06,,
Brown bread,,,9.5,44.3,1.2,234,0.2,0.1,0.6,,,0.5,1.6,4.1,0.0,,,0.00023,7.000000000000001e-05,0.0011200000000000001,,8e-05,,2.05e-05,0.0,0.0,0.0,0.00027,,,0.038,0.15,0.02,,0.0013,0.63,0.0016,0.15,3.4e-06,1.3e-06,,
Brown bread (with iodized salt),,,9.5,44.3,1.2,234,0.2,0.1,0.6,,,0.5,1.6,4.1,0.0,,,0.00023,7.000000000000001e-05,0.0011200000000000001,,8e-05,,2.05e-05,0.0,0.0,0.0,0.00027,,,0.038,0.15,0.02,,0.0013,0.62,0.0016,0.15,3.4e-06,4e-05,,
Brunsli (chocolate cookie),,,14.9,43.3,29.8,515,5.8,17.3,5.7,,,39.4,0.1,6.7,0.0,,,8.999999999999999e-05,0.0005,0.001,,8e-05,,2.95e-05,4e-08,0.0002,1.0000000000000001e-07,0.01157,,,0.14,0.58,0.14,,0.0021000000000000003,0.057,0.0037,0.27,4e-06,1.6000000000000001e-06,,
"Brussel sprouts, steamed (without addition of salt)",,,3.6,3.0,0.4,37,0.1,0.0,0.2,,,2.5,0.0,3.6,0.0,,,0.00011,0.00011999999999999999,0.00045,,0.00023999999999999998,,2.68e-05,0.0,0.105,0.0,0.00086,,,0.018,0.35,0.028,,0.0003,0.0047,0.0005,0.072,2.8999999999999998e-06,6e-07,,
"Brussels sprouts, raw",,,4.0,3.3,0.4,41,0.1,0.0,0.2,,,2.8,0.0,4.0,0.0,,,0.00014000000000000001,0.00013000000000000002,0.0005899999999999999,,0.0003,,4.65e-05,0.0,0.1456,0.0,0.0008900000000000001,,,0.021,0.43,0.031,,0.0004,0.0058,0.0006,0.078,3.2000000000000003e-06,7e-07,,
Buckwheat flour,,,12.0,65.4,2.8,343,0.3,0.6,0.7,,,1.4,0.0,4.7,0.0,,,0.00058,0.00015,0.00232,,0.00023,,5.75e-05,0.0,0.0,0.0,8e-05,,,0.19,0.41,0.015,,0.0014,0.0004,0.0023,0.26,2.8e-06,2.5e-06,,
"Buckwheat, grain peeled",,,13.1,62.4,3.1,341,0.3,0.7,0.8,,,0.9,0.0,5.8,0.0,,,0.00043,0.00014000000000000001,0.00292,,0.00026000000000000003,,5.98e-05,0.0,0.0,0.0,0.00013000000000000002,,,0.2,0.42,0.015,,0.0016,0.0003,0.0021000000000000003,0.37,3.2000000000000003e-06,3.7e-06,,
"Burger patty (beef), homemade, pan fried in HOLL rapeseed oil",,,17.8,6.4,14.7,231,4.9,7.5,1.3,,,1.2,0.7,0.7,0.083,,,5e-05,0.00014000000000000001,0.004730000000000001,,0.00029,,1.4099999999999999e-05,1.0700000000000001e-06,0.0023,5e-07,0.00098,,,0.018,0.27,0.021,,0.0031,0.29,0.0015,0.15,0.0,7.5e-06,,
"Burger patty (beef), homemade, pan fried (without added fat)",,,18.3,6.5,12.0,208,4.8,5.3,0.9,,,1.3,0.7,0.7,0.086,,,5e-05,0.00014000000000000001,0.004849999999999999,,0.0003,,1.45e-05,1.1e-06,0.0023,5e-07,0.00035,,,0.018,0.28,0.021,,0.0032,0.29,0.0015,0.16,0.0,7.7e-06,,
"Burger, vegan, based on soy or pea protein, raw",,,18.0,4.1,11.1,197,5.5,3.4,2.1,,,1.9,1.2,4.3,0.0,,,5e-05,4e-05,0.00035999999999999997,,5e-05,,3.32e-05,0.0,0.0005,0.0,0.0015,,,0.051,0.36,0.062,,0.0018,0.49,0.0029,0.2,6.5999999999999995e-06,1.5e-05,,
"Butter, 40% fat",,,4.8,3.5,39.8,391,24.1,12.0,1.5,,,3.5,0.3,0.0,0.14,,,2.9999999999999997e-05,1e-05,0.0009699999999999999,,2e-05,,1e-05,5e-07,0.0,1.4e-06,0.001,,,0.014,0.16,0.12,,0.0004,0.12,0.0,0.09,0.0,3.5e-06,,
Butter cake,,,6.9,44.7,24.7,430,13.7,6.1,1.7,,,26.6,0.2,0.8,0.158,,,8.999999999999999e-05,0.0001,0.0001,,7.000000000000001e-05,,2.42e-05,3.8e-07,0.0015,1.1e-06,0.0009599999999999999,,,0.013,0.099,0.021,,0.0007,0.068,0.0009,0.094,7.2999999999999996e-06,1.2e-05,,
"Butter, cheese dairy",,,0.4,0.6,82.5,747,49.5,19.4,3.8,,,0.5,0.0,0.0,0.246,,,0.0,2e-05,0.0,,0.0,,0.0,0.0,0.0,1.3e-06,0.0022,,,0.001,0.018,0.012,,0.0002,0.01,0.0,0.018,0.0,0.0,,
"Butter, clarified",,,0.1,0.0,98.3,885,58.9,23.1,4.5,,,0.0,0.0,0.0,0.282,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.6000000000000001e-06,0.00177,,,0.0,0.005,0.002,,0.0002,0.01,0.0,0.0,0.0,0.0,,
"Butter croissant, white",,,8.7,43.5,24.2,432,14.1,5.7,1.5,,,3.3,1.2,2.6,0.077,,,0.00011999999999999999,0.00011,0.0005899999999999999,,0.00011,,2.15e-05,1.0000000000000001e-07,0.0003,5e-07,0.0007099999999999999,,,0.025,0.17,0.052,,0.0009,0.49,0.001,0.12,3.5e-06,3e-06,,
"Butter croissant, wholemeal",,,6.8,37.3,19.7,365,11.4,4.6,1.3,,,1.2,1.1,5.2,0.063,,,0.00011999999999999999,7.000000000000001e-05,0.00067,,0.0001,,2.24e-05,4e-08,0.0,4.0000000000000003e-07,0.0007199999999999999,,,0.024,0.16,0.015,,0.001,0.44,0.001,0.11,2.1000000000000002e-06,2.5e-06,,
"Butterhead lettuce, raw",,,1.3,1.1,0.4,16,0.1,0.0,0.2,,,0.7,0.0,1.3,0.0,,,7.000000000000001e-05,0.0001,0.0005,,5e-05,,5.01e-05,0.0,0.008199999999999999,0.0,0.0003,,,0.012,0.23,0.041,,0.0003,0.01,0.0005,0.028,1.0000000000000001e-07,6e-07,,
Buttermilk,,,3.4,4.0,0.5,34,0.3,0.1,0.0,,,4.0,0.1,0.0,0.001,,,2.9999999999999997e-05,0.00016,0.0001,,4e-05,,5e-06,2.0000000000000002e-07,0.0006,0.0,2e-05,,,0.016,0.15,0.11,,0.0005,0.057,0.0001,0.09,0.0,7.2999999999999996e-06,,
Butter of choice,,,0.7,0.7,82.3,746,49.4,19.3,3.8,,,0.6,0.0,0.0,0.241,,,0.0,4e-05,4e-05,,0.0,,0.0,7e-08,0.0,1.1e-06,0.00177,,,0.0015,0.021,0.018,,0.0002,0.01,0.0,0.022,5e-07,8e-06,,
Cabbage sausage,,,15.9,1.6,32.4,363,11.8,15.1,3.6,,,1.5,2.5,0.8,0.046,,,0.00044,0.00013000000000000002,0.00269,,0.00027,,1.21e-05,1.0500000000000001e-06,0.0729,0.0,0.00068,,,0.017,0.16,0.015,,0.0011,0.99,0.0007,0.072,0.0,1.4e-06,,
"Cabbage vegetables (average), boiled (without addition of salt and fat)",,,2.1,3.1,0.5,31,0.1,0.1,0.2,,,2.6,0.0,2.7,0.0,,,5.9999999999999995e-05,7.000000000000001e-05,0.00041999999999999996,,0.00015,,3.05e-05,0.0,0.05,0.0,0.00069,,,0.014,0.26,0.046,,0.0003,0.011,0.0004,0.046,8.000000000000001e-07,2.8999999999999998e-06,,
"Cabbage vegetables (average), raw",,,2.2,3.3,0.5,32,0.1,0.1,0.2,,,2.7,0.0,2.8,0.0,,,7.000000000000001e-05,8e-05,0.0005200000000000001,,0.00017999999999999998,,5.0799999999999995e-05,0.0,0.0704,0.0,0.0007,,,0.015,0.31,0.049,,0.0003,0.013,0.0005,0.048,9.000000000000001e-07,3.1e-06,,
"Cake dough, whole (with butter), raw",,,7.6,33.8,21.5,372,12.4,4.9,1.8,,,0.7,0.8,6.1,0.055,,,0.00026000000000000003,0.0001,0.00035,,0.00025,,2.76e-05,0.0,0.0,3e-07,0.0009,,,0.072,0.22,0.02,,0.0019,0.34,0.0028,0.2,2.8999999999999998e-06,1.5e-06,,
"Cake dough, whole (with vegetable fat), raw",,,7.6,33.7,20.2,359,6.1,9.4,4.3,,,0.6,0.9,6.1,0.0,,,0.00026000000000000003,0.0001,0.0004,,0.00025,,2.8100000000000002e-05,1e-08,0.0,8.000000000000001e-07,0.0034,,,0.072,0.23,0.018,,0.0019,0.35,0.0028,0.2,2.8e-06,1.8999999999999998e-06,,
