name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol_milli,caffeine_milli,vitamin_a_micro,vitamin_b1_milli,vitamin_b2_milli,vitamin_b3_milli,vitamin_b5_milli,vitamin_b6_milli,vitamin_b7_micro,vitamin_b9_micro,vitamin_b12_micro,vitamin_c_milli,vitamin_d_micro,vitamin_e_milli,vitamin_k_micro,manganese_milli,magnesium_milli,potassium_milli,calcium_milli,copper_milli,zinc_milli,sodium_milli,iron_milli,phosphorus_milli,selenium_micro,iodine_micro,package_weight,serving_weight
"Bouillon, Gemüse, zubereitet",,,0.3,0.4,0.4,6,0.1,0.2,0.1,,,0.1,0.9,Sp.,0,,,0.11,0.01,0.1,0.03,0,,1,0,0,0,0,,,4,8,1,,0,360,0.1,3,k.A.,3.6,,
Branchli (Milchschokolade mit Haselnusscrèmefüllung),,,8.3,49.1,35.4,556,16.6,14.4,2.4,,,47.3,0.2,3.5,7,,,0.12,0.26,0.43,0.73,0.12,,23.9,0.24,1.2,0.3,3.12,,,84,550,190,,1.4,64,3.7,220,k.A.,5.5,,
"Branntwein aus Getreide, 40 vol% (z.B. Whisky)",,,0.0,0.1,0,247,0,0,0,,,0.1,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,1,3,2,,0.1,1,0,5,k.A.,Sp.,,
"Branntwein aus Wein (z.B.Cognac, Brandy)",,,0.0,2,0,240,0,0,0,,,2,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,1,2,0,,0,2,0,0,k.A.,0,,
Branntwein aus Zuckerrohr (z.B. Rum),,,0.0,0,0,234,0,0,0,,,0,0.0,0,0,,,0.01,0,0,0,0,,0,0,0,0,0,,,0,2,0,,0.1,1,0.1,5,k.A.,0,,
Bratbutter,,,0.1,0,98.3,885,58.9,23.1,4.5,,,0,0.0,0,282,,,Sp.,Sp.,0,Sp.,Sp.,,0,0,0,1.6,1.77,,,0,5,2,,0.2,10,0,0,0,Sp.,,
"Bratensauce, gebunden",,,1.6,4.6,3,53,0.7,1.3,0.3,,,0.8,1.4,0.5,0,,,0.02,0.04,0.58,0.08,0.03,,3,Sp.,1.7,Sp.,0.1,,,8,95,18,,0.8,580,0.6,40,k.A.,3,,
"Bratensauce, klar",,,1.5,3.5,2.5,44,0.5,1.3,0.3,,,1.5,2.3,0.5,0,,,0.02,0.04,0.58,0.08,0.03,,3,Sp.,1.7,Sp.,0.14,,,8,95,18,,0.8,900,0.6,40,k.A.,3,,
Bresaola,,,32.4,0.4,2.6,155,0.8,1.1,0.4,,,Sp.,6.8,0,65,,,0.12,0.6,2.4,Sp.,0.53,,19,Sp.,0,0.5,0.12,,,Sp.,320,35,,4.1,2730,2.4,140,7,Sp.,,
"Brie, Rahm",,,17.7,0,30,342,18,7,1.4,,,0,1.4,0,90,,,0.02,0.34,1.1,0.38,0.13,,61.1,1.31,Sp.,0.7,0.78,,,20,120,500,,2.3,560,0.2,340,k.A.,20,,
"Brie, vollfett",,,21.4,0,23.5,298,14.1,5.5,1.1,,,0,1.3,0,71,,,0.02,0.25,1.2,0.69,0.14,,65,1.8,Sp.,0.5,0.61,,,19,84,420,,2.5,510,0.1,300,k.A.,8.3,,
"Broccoli, gedämpft (ohne Zugabe von Salz)",,,3.3,2.9,0.5,35,0.1,0.1,0.2,,,1.7,0.0,2.8,0,,,0.08,0.1,0.62,0.63,0.17,,34.8,0,74.2,0,1.39,,,19,320,42,,0.4,9.8,0.7,73,0.7,6.9,,
"Broccoli, roh",,,3.6,3.2,0.6,39,0.2,0.1,0.3,,,1.9,0.0,3.2,0,,,0.1,0.12,0.8,0.77,0.21,,60.3,0,102.9,0,1.45,,,21,390,46,,0.5,12,0.9,80,0.8,7.6,,
"Brombeere, roh",,,1.1,6.5,0.7,47,0.1,0.2,0.4,,,6.1,0.0,5.2,0,,,0.01,0.03,0.47,0.24,0.02,,16.1,0,10.7,0,0.76,,,20,200,31,,0.2,1,0.4,25,Sp.,0.4,,
"Brombeerkuchen, hausgemacht, gebacken (mit Blätterteig)",,,3.3,16,7.8,156,3.3,3,1.1,,,6.4,0.3,4.2,20,,,0.03,0.06,0.37,0.35,0.03,,10.4,0.08,6.3,0.2,1.27,,,18,180,37,,0.3,120,0.5,46,1.6,3.5,,
"Brombeerkuchen, hausgemacht, gebacken (mit Kuchenteig)",,,3.5,16.8,7.7,159,3.3,2.8,1.1,,,6.4,0.2,4.3,20,,,0.04,0.06,0.37,0.36,0.04,,10.3,0.08,6.3,0.2,1.23,,,21,180,38,,0.4,98,0.6,55,1.7,3.5,,
"Brombeerkuchen, hausgemacht (mit süssem Mürbeteig)",,,3.2,22.3,11.7,215,5.7,3.9,1.2,,,10.2,0.1,3.6,19,,,0.04,0.05,0.33,0.28,0.04,,11.6,0.05,6.2,0.1,1.24,,,18,160,30,,0.3,41,0.5,47,k.A.,1.9,,
Brot (Durchschnitt),,,9.2,44.6,4.6,264,2.3,1,0.7,,,1.3,1.6,3.7,14,,,0.17,0.1,0.74,0.39,0.12,,21.8,0.04,0.1,0.1,0.41,,,36,170,29,,1.2,620,1.5,130,2.9,2.7,,
Brühwürste geräuchert (Durchschnitt),,,14.0,0.5,21.2,249,8.2,9.8,1.8,,,0.5,2.2,0,51,,,0.23,0.12,3.14,0.42,0.1,,1,0.8,35.4,0.4,0.08,,,13,180,8.5,,1.9,870,0.9,180,k.A.,0.4,,
Brühwürste ungeräuchert (Durchschnitt),,,13.3,0.8,21.5,250,8.1,10,2.2,,,0.8,2.0,0,57,,,0.22,0.13,2.94,0.46,0.15,,2,0.8,21.3,0.4,0.16,,,12,140,12,,1.4,810,0.7,170,k.A.,1.2,,
"Brunnenkresse, roh",,,1.7,1.9,0.2,19,0.1,0,0.1,,,0.6,0.2,1.2,0,,,0.09,0.1,0.6,0.16,0.18,,70.5,0,36.3,0,1,,,17,310,83,,0.2,60,1.6,68,1,14,,
Brunsli,,,14.9,43.3,29.8,515,5.8,17.3,5.7,,,39.4,0.1,6.7,0,,,0.09,0.5,1,0.31,0.08,,29.5,0.04,0.2,0.1,11.57,,,140,580,140,,2.1,57,3.7,270,4,1.6,,
"Buchweizen, Korn geschält",,,13.1,62.4,3.1,341,0.3,0.7,0.8,,,0.9,0.0,5.8,0,,,0.43,0.14,2.92,1.24,0.26,,59.8,0,0,0,0.13,,,200,420,15,,1.6,0.3,2.1,370,3.2,3.7,,
Buchweizenmehl,,,12.0,65.4,2.8,343,0.3,0.6,0.7,,,1.4,0.0,4.7,0,,,0.58,0.15,2.32,1.48,0.23,,57.5,0,0,0,0.08,,,190,410,15,,1.4,0.4,2.3,260,2.8,2.5,,
Bündner Gerstensuppe,,,1.4,6.7,0.9,42,0.5,0.3,0.2,,,1.3,0.9,0.5,1,,,0.03,0.03,0.32,0.15,0.07,,9,Sp.,3.6,0.1,0.23,,,11,110,29,,0.3,350,0.5,34,k.A.,4.2,,
Burger mit Fisch,,,12.2,26.7,11.5,262,4.9,2.9,3,,,3.9,1.1,1.5,26,,,0.05,0.01,0.63,0.33,0.07,,23.3,0.83,0.5,0.8,2.83,,,22,210,55,,0.6,440,0.5,140,k.A.,12,,
Burger mit Poulet,,,12.7,23.8,11,247,1.9,5.8,2.7,,,2.9,1.2,1.2,28,,,0.1,0.05,3.67,0.79,0.16,,33.4,0.3,0.5,0.3,2.1,,,22,220,66,,0.7,460,0.6,170,k.A.,1.5,,
"Burger, vegan aus Soja-oder Erbsenprotein, roh",,,18.0,4.1,11.1,197,5.5,3.4,2.1,,,1.9,1.2,4.3,k.A.,,,0.05,0.04,0.36,0.23,0.05,,33.2,0,0.5,0,1.5,,,51,360,62,,1.8,490,2.9,200,6.6,15,,
Bürli (halbweiss),,,8.6,41.4,1,215,0.2,0.1,0.4,,,0.4,1.9,3.1,0,,,0.15,0.07,0.77,0.3,0.12,,25.9,0,0,0,0.26,,,31,130,16,,1,760,1.3,120,2.7,1.1,,
"Buttergipfeli, hell",,,8.7,43.5,24.2,432,14.1,5.7,1.5,,,3.3,1.2,2.6,77,,,0.12,0.11,0.59,0.38,0.11,,21.5,0.1,0.3,0.5,0.71,,,25,170,52,,0.9,490,1,120,3.5,3,,
"Buttergipfeli, Vollkorn",,,6.8,37.3,19.7,365,11.4,4.6,1.3,,,1.2,1.1,5.2,63,,,0.12,0.07,0.67,0.34,0.1,,22.4,0.04,0,0.4,0.72,,,24,160,15,,1,440,1,110,2.1,2.5,,
Buttermilch,,,3.4,4,0.5,34,0.3,0.1,0,,,4,0.1,0,1,,,0.03,0.16,0.1,0.3,0.04,,5,0.2,0.6,0,0.02,,,16,150,110,,0.5,57,0.1,90,k.A.,7.3,,
Butterweggli,,,9.4,47.3,8.7,309,4.9,2,0.8,,,3.4,1.6,2.2,23,,,0.13,0.15,0.54,0.41,0.13,,26.5,0.07,0.3,0.1,0.49,,,27,200,56,,0.9,650,1.1,130,2,k.A.,,
Butterzopf,,,9.0,45.7,11.4,325,6.5,2.6,0.9,,,2.9,1.5,2.1,41,,,0.11,0.13,0.5,0.37,0.06,,23.4,0.1,0.2,0.3,0.56,,,14,180,49,,0.6,590,0.5,90,2.6,5.3,,
"Butterzopf, Vollkorn",,,9.5,40.4,6.4,272,3.2,1.4,1.2,,,0.9,1.2,7.4,20,,,0.25,0.15,0.67,0.68,0.29,,33.9,0.03,0,0.1,0.66,,,86,270,22,,2.3,460,3.3,240,3.7,2.6,,
"Café crème, ungezuckert",,,0.3,0.5,1.1,13,0.7,0.3,0.1,,,0.3,0.0,0.1,4,,,0,0.01,0.13,0.03,0,,0.2,0.04,0.1,0,0.02,,,3.7,35,14,,0,6.9,0,8.7,k.A.,0.9,,
Cake Financier,,,11.1,38.5,26.1,440,8.1,12,4,,,29.9,0.1,3.3,31,,,0.06,0.35,0.57,0.21,0.05,,17.3,0.08,0.1,0.2,7.34,,,71,260,80,,1,45,1,150,3.7,1.9,,
"Cake, nature ""Gleichschwer"", hausgemacht",,,6.9,44.7,24.7,430,13.7,6.1,1.7,,,26.6,0.2,0.8,158,,,0.09,0.1,0.1,0.83,0.07,,24.2,0.38,1.5,1.1,0.96,,,13,99,21,,0.7,68,0.9,94,7.3,12,,
Calimocho (Rotwein mit Cola),,,0.1,5.2,0,55,0,0,0,,,5.1,0.0,0,0,,,0,0.01,0.05,0.05,0.01,,0,0,0,0,0,,,8,58,6.5,,0.1,7,0.5,15,k.A.,6,,
"Camembert, halbfett",,,24.4,0,10,188,6,2.4,0.5,,,0,1.5,0,30,,,0.02,0.5,1.2,0.66,0.17,,50,1.79,Sp.,0.5,0.19,,,22,130,530,,3,600,0.3,410,k.A.,20,,
"Camembert, Rahm",,,17.1,0,31.7,355,19,7.5,1.5,,,0,1.2,0,95,,,0.02,0.71,1.1,0.51,0.14,,75.2,1.94,Sp.,0.5,0.59,,,16,99,350,,1.6,480,0.2,260,k.A.,6.8,,
"Camembert, vollfett",,,20.8,0,23.7,297,14.2,5.6,1.1,,,0,2.2,0,71,,,0.02,0.23,1.1,0.8,0.15,,80,1.8,Sp.,0.5,0.44,,,19,83,370,,2.2,890,0.1,260,k.A.,20,,
"Cannelloni mit Fleischfüllung, zubereitet",,,9.5,13.9,9,178,4.8,2.7,0.5,,,2.2,0.6,1.6,34,,,0.04,0.08,1.03,0.23,0.1,,10.1,0.27,3.2,0.2,0.74,,,18,160,93,,1.7,260,1,120,k.A.,4.9,,
"Cannelloni mit Spinat-Ricotta-Füllung, zubereitet",,,7.8,14.6,14.3,221,8.2,3.7,0.8,,,1.5,0.9,1.5,38,,,0.03,0.17,0.55,0.23,0.08,,13.2,0.26,5.3,0.2,1.12,,,37,210,200,,1,340,0.7,160,k.A.,10,,
"Cappuccino (ohne Schokoladenpulver), ungezuckert",,,2.0,2.9,2.5,42,1.5,0.6,0.1,,,2.8,0.1,0,9,,,0.01,0.14,0.12,0.22,0.02,,2.6,0.1,0.6,0,0.08,,,7.5,110,77,,0.2,24,0,57,0.7,5.9,,
"Capuns, zubereitet",,,8.0,9.7,10.2,165,5.1,3.2,0.8,,,0.9,1.0,0.8,59,,,0.09,0.1,1.48,0.53,0.09,,17.2,0.59,4.3,0.4,0.73,,,17,180,42,,1,380,1,84,k.A.,7.3,,
Cashewnuss,,,21.5,23.2,48.1,619,8.2,29.1,8.7,,,3.1,0.0,3.6,0,,,0.59,0.06,1.1,1.2,0.42,,45.5,0,0.5,0,0.28,,,270,660,40,,4,9.2,5.9,540,15,5,,
Cervelat,,,13.4,0.5,21.5,249,8.2,9.7,1.7,,,0.5,2.1,0,51,,,0.31,0.12,3.06,0.4,0.09,,1,0.57,37.3,0.7,0,,,13,190,11,,1.6,840,0.8,190,6.8,0.4,,
"Champignon, gedünstet (ohne Zugabe von Fett und Salz)",,,4.2,1.2,0.3,29,0.1,0,0.2,,,0.3,0.0,2.3,0,,,0.1,0.31,3.53,1.99,0.1,,15.9,0,1.8,2.3,0,,,11,350,8.3,,0.6,6,1,120,k.A.,21,,
Champignon (Konserve),,,2.2,0.5,0.3,19,0,0,0.1,,,Sp.,0.9,2.5,0,,,0.02,0.19,2,2,0.06,,10,0,2,0,0,,,12,120,23,,0.5,340,0.8,69,k.A.,18,,
"Champignon, roh",,,3.7,1.1,0.3,25,0,0,0.1,,,0.3,0.0,1.9,0,,,0.1,0.31,3.62,1.99,0.1,,21.7,0,2.1,1.9,0,,,11,370,7,,0.5,5.7,1,110,k.A.,18,,
Cheeseburger,,,13.2,24.3,14.2,281,7.5,4.9,1.1,,,3.3,1.6,1.6,36,,,0.19,0.16,2.32,0.34,0.13,,19,1.3,0.4,0.1,0.82,,,27,240,110,,2.2,640,1.4,240,6.6,7.7,,
Chia-Samen,,,21.4,1.8,34.1,482,3.1,2.1,24.9,,,1.8,0.0,40.9,0,,,0.47,0.2,4.13,0.34,0.14,,70.7,0,1.6,0,0.5,,,320,640,550,,5.1,16,6.5,650,9.7,5,,
"Chicorée, gedämpft (ohne Zugabe von Salz)",,,1.1,2.8,0.2,20,0,0,0.1,,,2.4,0.0,1.2,0,,,0.04,0.04,0.17,0.12,0.03,,15.8,0,0.9,0,0,,,8.3,160,18,,0.1,1.7,0.1,24,0.1,0.4,,
"Chicorée, roh",,,1.1,2.8,0.2,20,0,Sp.,0.1,,,2.4,0.0,1.2,0,,,0.05,0.04,0.21,0.14,0.03,,25.6,0,1.6,0,Sp.,,,8.9,190,18,,0.1,1.9,0.2,25,0.1,0.4,,
"Chili con carne, zubereitet",,,10.4,9,3.5,116,1,1.7,0.6,,,2.4,0.3,3,17,,,0.14,0.09,1.51,0.25,0.16,,27.7,0.25,4.7,0.1,0.97,,,29,340,24,,1.9,110,1.9,110,k.A.,2.6,,
"Chinakohl, gedünstet (ohne Zugabe von Fett und Salz)",,,1.3,1.2,0.2,14,0,0,0.1,,,1.1,0.0,1,0,,,0.03,0.03,0.33,0.16,0.13,,32,0,12,0,0.25,,,8.4,200,32,,0.2,5.9,0.3,40,0.2,0.3,,
"Chinakohl, roh",,,1.4,1.2,0.2,14,0,0,0.1,,,1.2,0.0,1.1,0,,,0.04,0.04,0.4,0.18,0.16,,51.2,0,22.1,0,0.24,,,9.7,240,32,,0.2,6.5,0.3,40,0.3,0.3,,
Chräbeli (Anisgebäck),,,8.6,75.3,2.9,366,0.7,1.1,0.7,,,40.5,0.2,2,69,,,0.08,0.06,0.19,0.49,0.04,,9,0.26,0,0.5,0.51,,,14,160,32,,0.6,63,1.8,82,5.8,8.2,,
"Cicorino rot, roh",,,1.4,1.6,0.1,19,0,Sp.,0.1,,,1.6,0.0,3,0,,,0.06,0.05,0.3,0.19,0.05,,14.1,0,7.7,0,0.57,,,10,350,31,,0.2,7.5,0.4,41,0.1,Sp.,,
"Cocktailsauce mit Rapsöl-Mayonnaise, hausgemacht",,,2.4,3.8,74.5,696,6,43.9,20.6,,,3.7,0.7,0.2,157,,,0.04,0.09,0.19,0.6,0.07,,17.2,0.43,3,0.7,22.07,,,4.8,91,21,,0.5,290,0.9,77,k.A.,14,,
"Colagetränk, gezuckert",,,0.0,10,0,40,0,0,0,,,10,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,1,1,5,,0,9,Sp.,15,k.A.,2,,
"Colagetränk, mit Süssstoffen",,,0.0,0,Sp.,0,Sp.,Sp.,Sp.,,,0,0.0,0,0,,,0.01,0.02,0,0,0,,0,0,0,0,0,,,1,1,4,,0.1,5,0,8,k.A.,1,,
"Coleslaw Salat, zubereitet",,,1.6,4.7,9.8,119,1.4,4.2,3.8,,,4.1,0.2,2.4,10,,,0.04,0.06,0.19,0.24,0.12,,36.7,0.09,34.7,0.1,5.8,,,9.3,190,57,,0.2,90,0.2,39,k.A.,8,,
"Cookie, Schokolade",,,6.5,59,25.9,502,12.9,9.6,2.3,,,31.5,1.0,3.4,17,,,0.26,0.24,1.05,0.43,0.09,,38,0.08,1,0.5,2.6,,,70,270,31,,1.2,400,3.4,150,5,11,,
Coppa,,,28.8,0.3,22.5,319,8.5,9.9,1.6,,,0.3,3.8,0,81,,,0.87,0.28,7.6,2.4,0.43,,4,0.3,6.4,0.8,0.15,,,26,490,13,,4.3,1520,1.4,270,15,Sp.,,
"Cordon bleu aus Kalbsplätzli, gebraten",,,22.9,10.3,11,233,3.1,5.6,1.2,,,0.6,0.9,0.6,96,,,0.12,0.26,4.9,0.99,0.21,,17.5,0.83,6.8,0.3,0.63,,,27,250,110,,2.5,350,2,260,k.A.,5.9,,
"Cordon bleu aus Schweinsplätzli, gebraten",,,23.2,10.3,11.7,241,3.2,5.9,1.3,,,0.6,0.9,0.6,94,,,0.38,0.2,2.98,0.76,0.23,,14.5,0.86,6.8,0.3,0.88,,,23,210,110,,2.7,350,1.6,230,k.A.,6.5,,
Cornet Glace,,,3.4,37.8,13.5,292,9.8,2.4,0.7,,,25.7,0.1,3,6,,,0.05,0.23,0.21,0.35,0.07,,8,0.13,1,Sp.,0.77,,,18,220,110,,0.5,52,1,100,1.1,5.1,,
Cornflakes,,,7.6,81.5,1.2,376,0.2,0.1,0.4,,,5,1.0,4.4,0,,,0.03,0.03,0.33,0.06,0.05,,6.9,0,0,0,0.08,,,17,110,4,,0.3,400,0.2,64,4.7,2,,
Cornflakes mit Zucker glasiert,,,5.7,86,0.9,382,0.2,0.1,0.3,,,28.3,0.8,3.3,0,,,0.02,0.03,0.25,0.05,0.04,,5.2,0,0,0,0.06,,,12,86,3.3,,0.2,300,0.2,48,3.6,1.5,,
Cotechino,,,17.2,0,42.3,450,14,20.3,6,,,0,4.4,0,98,,,0.2,0.16,7.3,Sp.,0.07,,1,0,0,Sp.,0.24,,,Sp.,270,30,,4.1,1740,2.1,110,1,Sp.,,
Cotto (Fleischerzeugnis),,,15.7,0.6,3.1,93,1.2,1.5,0.2,,,0.6,2.3,0,35,,,0.47,0.15,4.2,0.7,0.27,,k.A.,0,46.3,0,0,,,18,380,7.5,,2.1,910,0.7,240,7.4,k.A.,,
"Couscous-Körner (vorgekochtes Hartweizengriess), gekocht (ohne Zugabe von Fett und Salz) ",,,5.0,31,1,158,0.3,0.3,0.4,,,1.6,0.0,2.3,0,,,0.06,0.01,0.24,0.32,0.43,,12.4,0,0.5,0,0.08,,,19,110,15,,0.6,5,0.5,73,3.2,2.3,,
"Cracker, Salzgebäck, Apérogebäck",,,9.2,66.3,15.9,449,6,6.8,2.4,,,0,1.5,2.1,0,,,0.22,0.05,1.65,0.29,0.12,,21.3,0,0,0,1.7,,,24,120,110,,0.7,590,1.6,110,k.A.,13,,
Crèmeschnitte,,,4.1,28.8,18.8,301,11,4.5,1,,,21.3,0.3,0.3,78,,,0.03,0.14,0.09,0.37,0.04,,6.7,0.25,0.3,0.5,0.55,,,11,130,77,,0.4,120,0.3,86,k.A.,8.9,,
"Crêpes mit Camembert, zubereitet",,,11.9,14.9,15.5,247,8.2,4,1.2,,,2.3,0.8,0.6,142,,,0.07,0.23,0.36,0.99,0.1,,35.5,0.84,0.5,1,0.63,,,19,170,150,,1.2,320,0.8,180,k.A.,21,,
"Crêpes mit Champignonfüllung, zubereitet",,,5.9,7.9,9,139,4.8,2.2,0.7,,,1.7,0.4,1.6,68,,,0.09,0.28,2.3,1.53,0.09,,19.3,0.21,2.3,1.7,0.32,,,15,330,45,,0.7,140,1.1,130,k.A.,20,,
"Crêpes mit Gemüsefüllung, zubereitet",,,6.1,13.9,9.2,166,4,3.1,0.9,,,4.1,0.2,1.6,95,,,0.08,0.16,0.36,0.7,0.14,,26.8,0.34,27.7,0.7,1.06,,,15,220,63,,0.6,96,0.7,100,6,13,,
"Crêpes mit Nutella, zubereitet",,,7.9,35.8,22.1,377,9.3,8.9,2.3,,,26.4,0.3,1.7,88,,,0.09,0.21,0.23,0.81,0.08,,20.3,0.39,0.5,0.7,2.1,,,35,290,110,,1,110,1.9,160,k.A.,13,,
"Crêpes mit Schinken, zubereitet",,,12.9,13.2,9.7,193,4.7,2.8,0.9,,,2.2,1.0,0.5,124,,,0.31,0.22,2.13,0.94,0.18,,16.4,0.42,19.7,0.8,0.52,,,20,270,68,,1.3,410,0.9,210,9.4,15,,
"Crêpes mit Speck, zubereitet",,,11.3,15,16.3,253,7.4,5.6,1.4,,,2.4,0.9,0.6,137,,,0.21,0.21,1.01,0.95,0.11,,18.7,0.52,5.8,1,0.59,,,18,210,74,,1.2,370,0.9,160,10,16,,
"Crêpes mit Zimt und Zucker, zubereitet",,,8.3,29,11.5,254,5.7,3.1,1.1,,,14.9,0.3,0.7,141,,,0.08,0.2,0.14,0.92,0.07,,20.3,0.5,0.5,1,0.6,,,16,170,83,,0.8,140,1,140,8.8,18,,
"Crêpes nature, zubereitet",,,9.4,19,13.2,234,6.6,3.6,1.2,,,2.9,0.4,0.7,161,,,0.09,0.23,0.15,1.05,0.08,,23.1,0.57,0.6,1.2,0.68,,,18,190,92,,1,160,1,160,10,21,,
"Crevettencocktail, zubereitet",,,4.4,4,13.4,168,7.9,3.1,0.7,,,3.3,0.4,0.3,97,,,0.06,0.08,0.73,0.17,0.06,,10,0.06,5.4,0.2,1.04,,,5.6,180,44,,0.4,180,0.3,100,k.A.,35,,
Croque Monsieur ,,,16.4,26.6,9.4,260,4.4,2.9,1.1,,,2.6,2.3,1.8,31,,,0.31,0.15,2.14,0.51,0.21,,15.5,0.34,16.2,0.2,0.7,,,39,240,180,,2.2,920,1.2,370,k.A.,12,,
"Dattel, getrocknet",,,2.4,64.7,0.4,287,0,0,0,,,64.7,0.0,7.5,0,,,0.06,0.06,1.36,0.6,0.12,,18.4,0,0.2,0,0.67,,,55,730,68,,0.4,11,2.2,68,2,1,,
"Dinkelmehl, Ruch, Typ 1100",,,14.3,65,2.2,348,0.3,0.5,1.2,,,1.4,0.1,5.7,k.A.,,,k.A.,k.A.,k.A.,k.A.,k.A.,,k.A.,k.A.,k.A.,k.A.,k.A.,,,64,210,28,,2.8,27,2.4,240,9.3,k.A.,,
"Dinkelmehl, Vollkorn, Typ 1900",,,15.0,58,2.5,345,0.4,0.5,1.2,,,1.3,0.0,15.3,k.A.,,,0.44,0.09,0.82,0.65,0.19,,67.4,0,0,0,0.63,,,130,390,31,,3.8,1.3,3.7,420,6.8,Sp.,,
"Dinkelmehl, weiss, Typ 550",,,13.3,68.2,1.6,348,0.3,0.2,0.6,,,0.9,0.0,4,0,,,0.24,0.03,0.53,0.35,0.08,,43.4,0,0,0,0.47,,,34,150,21,,1.2,3.6,1.3,150,9.3,Sp.,,
Distelöl,,,0.0,0,100,900,10.2,13.7,72.1,,,0,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,54.49,,,0,1,0,,0,0,0,0,0,0,,
Donut mit Schokoladen-Glasur,,,6.4,44,17.6,364,7.9,7,1.4,,,21.1,0.3,2,47,,,0.1,0.12,0.4,0.4,0.08,,22.9,0.15,0.2,0.3,1.63,,,29,210,37,,0.8,110,1.5,97,k.A.,5.5,,
"Doppelrahm, pasteurisiert",,,1.9,2.7,50,468,30,11.7,2.3,,,2.7,0.1,0,147,,,0.02,0.19,Sp.,0.23,0.01,,7,0.6,1,0.3,1.64,,,5,65,49,,0.2,22,0.1,52,k.A.,35,,
"Dörrbohne, eingeweicht, gedämpft (ohne Zugabe von Salz)",,,5.1,10.5,0.5,79,0.1,0,0.3,,,5.6,0.0,6.3,0,,,0.11,0.18,1.03,0.55,0.33,,46.5,0,16.9,0,0.25,,,57,630,140,,0.6,5.9,1.8,99,k.A.,6.3,,
"Dorsch, Filet, gedämpft (ohne Zusatz von Fett und Salz)",,,17.0,0,0.6,74,0.1,0.1,0.2,,,0,0.1,0,74,,,0.05,0.04,1.84,k.A.,0.12,,9.6,1.4,0,2,0.74,,,24,380,16,,0.5,56,0.2,210,26,180,,
"Dorsch, roh",,,18.1,0,0.6,78,0.1,0.1,0.2,,,0,0.1,0,59,,,0.05,0.05,2.1,k.A.,0.14,,11,1.4,0,1.8,0.59,,,23,410,13,,0.4,53,0.2,200,23,160,,
Dulce de Leche,,,5.7,52.6,7.3,299,4.4,1.7,0.3,,,52.6,0.2,0,28,,,0.03,0.37,0.19,0.55,0.04,,5,0.27,1.3,0.1,0.23,,,18,280,210,,0.6,69,0.1,160,1.9,17,,
"Edamame (unreife Sojabohne), geschält, gefroren",,,11.5,5.1,7.4,143,0.9,2.4,2.7,,,1.4,0.0,5.5,0,,,0.15,0.12,0.88,1.69,0.09,,108,0,15.4,0,2.49,,,60,400,70,,1.2,9.8,1.9,160,1,0,,
"Edelkastanie, roh",,,2.9,41.2,1.9,210,0.3,1,0.5,,,14,0.0,8.4,0,,,0.21,0.08,1.08,0.44,0.2,,54.7,0,45.6,0,0.5,,,31,380,18,,1,0.6,2.1,59,1.8,0.1,,
"Egli, roh",,,18.0,0,0.7,79,0.1,0.1,0.3,,,0,0.2,0,70,,,0.07,0.1,2.9,0.19,0.12,,5,1,2,4,0.74,,,26,370,18,,0.6,92,0.2,220,29,5,,
"Eierlikör, 16.5 vol%",,,4.0,28,7,285,2,2.9,1,,,28,0.0,0,150,,,0.07,0.17,0.06,1.06,0.09,,40,0.5,0.3,2,0.54,,,4,14,14,,0.5,5,0.7,50,k.A.,1,,
"Eieromeletten mit Käse, zubereitet",,,14.0,1.2,14.5,192,6.4,4.4,1.5,,,1.2,1.0,0.1,275,,,0.07,0.29,0.11,1.56,0.09,,38.4,1.17,2,2,0.97,,,17,160,210,,1.7,380,1.4,260,k.A.,32,,
"Eieromeletten mit Schinken, zubereitet",,,12.8,1.3,9.6,143,3.3,3.3,1.3,,,1.3,1.0,0.1,266,,,0.16,0.25,0.93,1.57,0.11,,37,0.94,10.8,1.9,0.94,,,15,210,65,,1.3,420,1.5,210,18,31,,
"Eieromeletten mit Speck, zubereitet",,,12.5,1.3,13.4,175,4.8,5.1,1.6,,,1.3,0.7,0.1,268,,,0.14,0.25,0.62,1.57,0.09,,37.3,0.98,5.5,2,0.96,,,14,180,64,,1.3,280,1.4,180,19,30,,
"Eieromeletten, zubereitet",,,11.4,1.4,11.1,151,3.8,3.8,1.5,,,1.4,0.8,0,310,,,0.08,0.26,0.07,1.76,0.07,,41.5,1.11,0.2,2.3,1.05,,,13,170,70,,1.1,340,1.5,190,20,36,,
"Eierschwamm, gedünstet (ohne Zugabe von Fett und Salz)",,,2.6,0.2,0.6,28,0.1,0,0.3,,,0.2,0.0,5.7,0,,,0.02,0.15,5.07,1.57,0.04,,9.4,0,5,2.6,0.12,,,14,480,9.5,,0.6,3.2,6.7,51,k.A.,3.5,,
